annee,codmes,codfil,codniv,codmat,codetu,cc,sn,ra
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00077,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00087,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00095,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00102,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00110,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00118,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00137,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00146,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00153,,,
2025/2026,semestre2,ISA,01,ECOORGENT,ISU00160,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00077,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00087,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00095,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00102,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00110,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00118,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00137,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00146,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00153,,,
2025/2026,semestre2,ISA,01,EDUCIVETH,ISU00160,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00077,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00087,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00095,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00102,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00110,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00118,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00137,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00146,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00153,,,
2025/2026,semestre2,ISA,01,ELECTGENE,ISU00160,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00077,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00087,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00095,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00102,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00110,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00118,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00137,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00146,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00153,,,
2025/2026,semestre2,ISA,01,ENTREPREN,ISU00160,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00077,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00087,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00095,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00102,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00110,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00118,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00137,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00146,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00153,,,
2025/2026,semestre2,ISA,01,MATMATIQ1,ISU00160,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00077,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00087,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00095,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00102,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00110,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00118,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00137,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00146,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00153,,,
2025/2026,semestre2,ISA,01,MECAGENE1,ISU00160,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00077,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00087,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00095,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00102,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00110,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00118,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00137,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00146,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00153,,,
2025/2026,semestre2,ISA,01,MECFLUAER,ISU00160,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00077,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00087,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00095,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00102,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00110,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00118,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00137,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00146,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00153,,,
2025/2026,semestre2,ISA,01,MECFLUHYD,ISU00160,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00077,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00087,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00095,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00102,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00110,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00118,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00137,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00146,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00153,,,
2025/2026,semestre2,ISA,01,ONDEMECAN,ISU00160,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00077,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00087,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00095,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00102,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00110,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00118,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00137,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00146,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00153,,,
2025/2026,semestre2,ISA,01,ORGAMAINT,ISU00160,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00077,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00087,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00095,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00102,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00110,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00118,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00137,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00146,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00153,,,
2025/2026,semestre2,ISA,01,PHYSIQUE1,ISU00160,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00077,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00087,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00095,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00102,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00110,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00118,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00137,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00146,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00153,,,
2025/2026,semestre2,ISA,01,TRANSTHER,ISU00160,,,
2025/2026,semestre2,MEB,01,CHIMIE1,ISU00136,,,
2025/2026,semestre2,MEB,01,CHIMIE1,ISU00159,,,
2025/2026,semestre2,MEB,01,CREATENTR,ISU00136,,,
2025/2026,semestre2,MEB,01,CREATENTR,ISU00159,,,
2025/2026,semestre2,MEB,01,EDUCIVETH,ISU00136,,,
2025/2026,semestre2,MEB,01,EDUCIVETH,ISU00159,,,
2025/2026,semestre2,MEB,01,MATMATIQ1,ISU00136,,,
2025/2026,semestre2,MEB,01,MATMATIQ1,ISU00159,,,
2025/2026,semestre2,MEB,01,PHYSIQUE1,ISU00136,,,
2025/2026,semestre2,MEB,01,PHYSIQUE1,ISU00159,,,
2025/2026,semestre2,MEB,01,PROCEFABR,ISU00136,,,
2025/2026,semestre2,MEB,01,PROCEFABR,ISU00159,,,
2025/2026,semestre2,MEB,01,PROPHYBOI,ISU00136,,,
2025/2026,semestre2,MEB,01,PROPHYBOI,ISU00159,,,
2025/2026,semestre2,MEB,01,RESISMAT1,ISU00136,,,
2025/2026,semestre2,MEB,01,RESISMAT1,ISU00159,,,
2025/2026,semestre2,MEB,01,SECCPREBOI,ISU00136,,,
2025/2026,semestre2,MEB,01,SECCPREBOI,ISU00159,,,
2025/2026,semestre2,MEB,01,TPSYNTHES,ISU00136,,,
2025/2026,semestre2,MEB,01,TPSYNTHES,ISU00159,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00078,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00084,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00111,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00119,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00121,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00122,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00133,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00141,,,
2025/2026,semestre2,MKA,01,ALGPRODIG,ISU00143,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00078,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00084,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00111,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00119,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00121,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00122,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00133,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00141,,,
2025/2026,semestre2,MKA,01,BASELENUM,ISU00143,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00078,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00084,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00111,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00119,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00121,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00122,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00133,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00141,,,
2025/2026,semestre2,MKA,01,CHIMIE,ISU00143,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00078,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00084,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00111,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00119,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00121,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00122,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00133,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00141,,,
2025/2026,semestre2,MKA,01,CHIMIE1,ISU00143,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00078,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00084,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00111,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00119,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00121,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00122,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00133,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00141,,,
2025/2026,semestre2,MKA,01,DESTEC2GD,ISU00143,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00078,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00084,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00111,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00119,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00121,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00122,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00133,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00141,,,
2025/2026,semestre2,MKA,01,ECOORGENT,ISU00143,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00078,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00084,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00111,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00119,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00121,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00122,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00133,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00141,,,
2025/2026,semestre2,MKA,01,INTSYSEMB,ISU00143,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00078,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00084,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00111,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00119,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00121,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00122,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00133,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00141,,,
2025/2026,semestre2,MKA,01,MATMATIQ2,ISU00143,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00078,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00084,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00111,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00119,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00121,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00122,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00133,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00141,,,
2025/2026,semestre2,MKA,01,MECAGENE2,ISU00143,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00078,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00084,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00111,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00119,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00121,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00122,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00133,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00141,,,
2025/2026,semestre2,MKA,01,METHCONST,ISU00143,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00078,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00084,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00111,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00119,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00121,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00122,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00133,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00141,,,
2025/2026,semestre2,MKA,01,NOTBASCAO,ISU00143,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00078,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00084,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00111,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00119,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00121,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00122,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00133,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00141,,,
2025/2026,semestre2,MKA,01,PHYSIQUE1,ISU00143,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00078,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00084,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00111,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00119,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00121,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00122,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00133,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00141,,,
2025/2026,semestre2,MKA,01,RESISMAT1,ISU00143,,,
2025/2026,semestre2,MLS,01,ANATAPHY2,ISU00082,,,
2025/2026,semestre2,MLS,01,ANATAPHY2,ISU00099,,,
2025/2026,semestre2,MLS,01,ANATAPHY2,ISU00124,,,
2025/2026,semestre2,MLS,01,CLININTE2,ISU00082,,,
2025/2026,semestre2,MLS,01,CLININTE2,ISU00099,,,
2025/2026,semestre2,MLS,01,CLININTE2,ISU00124,,,
2025/2026,semestre2,MLS,01,DEMGRAPHY,ISU00082,,,
2025/2026,semestre2,MLS,01,DEMGRAPHY,ISU00099,,,
2025/2026,semestre2,MLS,01,DEMGRAPHY,ISU00124,,,
2025/2026,semestre2,MLS,01,EPIDEMIOL,ISU00082,,,
2025/2026,semestre2,MLS,01,EPIDEMIOL,ISU00099,,,
2025/2026,semestre2,MLS,01,EPIDEMIOL,ISU00124,,,
2025/2026,semestre2,MLS,01,GENECONOM,ISU00082,,,
2025/2026,semestre2,MLS,01,GENECONOM,ISU00099,,,
2025/2026,semestre2,MLS,01,GENECONOM,ISU00124,,,
2025/2026,semestre2,MLS,01,GENERPHAR,ISU00082,,,
2025/2026,semestre2,MLS,01,GENERPHAR,ISU00099,,,
2025/2026,semestre2,MLS,01,GENERPHAR,ISU00124,,,
2025/2026,semestre2,MLS,01,GENHYGHOS,ISU00082,,,
2025/2026,semestre2,MLS,01,GENHYGHOS,ISU00099,,,
2025/2026,semestre2,MLS,01,GENHYGHOS,ISU00124,,,
2025/2026,semestre2,MLS,01,HUMNUTPAT,ISU00082,,,
2025/2026,semestre2,MLS,01,HUMNUTPAT,ISU00099,,,
2025/2026,semestre2,MLS,01,HUMNUTPAT,ISU00124,,,
2025/2026,semestre2,MLS,01,IEC,ISU00082,,,
2025/2026,semestre2,MLS,01,IEC,ISU00099,,,
2025/2026,semestre2,MLS,01,IEC,ISU00124,,,
2025/2026,semestre2,MLS,01,INFPARDES,ISU00082,,,
2025/2026,semestre2,MLS,01,INFPARDES,ISU00099,,,
2025/2026,semestre2,MLS,01,INFPARDES,ISU00124,,,
2025/2026,semestre2,MLS,01,MICROBIOA2,ISU00082,,,
2025/2026,semestre2,MLS,01,MICROBIOA2,ISU00099,,,
2025/2026,semestre2,MLS,01,MICROBIOA2,ISU00124,,,
2025/2026,semestre2,MLS,01,NUTRIHUMA,ISU00082,,,
2025/2026,semestre2,MLS,01,NUTRIHUMA,ISU00099,,,
2025/2026,semestre2,MLS,01,NUTRIHUMA,ISU00124,,,
2025/2026,semestre2,MLS,01,ORGANCHEM,ISU00082,,,
2025/2026,semestre2,MLS,01,ORGANCHEM,ISU00099,,,
2025/2026,semestre2,MLS,01,ORGANCHEM,ISU00124,,,
2025/2026,semestre2,MLS,01,PARASITHO,ISU00082,,,
2025/2026,semestre2,MLS,01,PARASITHO,ISU00099,,,
2025/2026,semestre2,MLS,01,PARASITHO,ISU00124,,,
2025/2026,semestre2,MLS,01,TECHNINFC,ISU00082,,,
2025/2026,semestre2,MLS,01,TECHNINFC,ISU00099,,,
2025/2026,semestre2,MLS,01,TECHNINFC,ISU00124,,,
2025/2026,semestre2,MLS,01,TECHNLABO,ISU00082,,,
2025/2026,semestre2,MLS,01,TECHNLABO,ISU00099,,,
2025/2026,semestre2,MLS,01,TECHNLABO,ISU00124,,,
2025/2026,semestre2,NUS,02,GYNEPATHO,ISU00054,,,
2025/2026,semestre2,NUS,02,GYNEPATHO,ISU00055,,,
2025/2026,semestre2,NUS,02,HEALTHDEV,ISU00054,,,
2025/2026,semestre2,NUS,02,HEALTHDEV,ISU00055,,,
2025/2026,semestre2,NUS,02,HUMNUTPAT,ISU00054,,,
2025/2026,semestre2,NUS,02,HUMNUTPAT,ISU00055,,,
2025/2026,semestre2,NUS,02,MEDICFREN,ISU00054,,,
2025/2026,semestre2,NUS,02,MEDICFREN,ISU00055,,,
2025/2026,semestre2,NUS,02,MEDIMAGIG,ISU00054,,,
2025/2026,semestre2,NUS,02,MEDIMAGIG,ISU00055,,,
2025/2026,semestre2,NUS,02,NUSCARASE,ISU00054,,,
2025/2026,semestre2,NUS,02,NUSCARASE,ISU00055,,,
2025/2026,semestre2,NUS,02,NUSCAREME,ISU00054,,,
2025/2026,semestre2,NUS,02,NUSCAREME,ISU00055,,,
2025/2026,semestre2,NUS,02,NUSCAROPR,ISU00054,,,
2025/2026,semestre2,NUS,02,NUSCAROPR,ISU00055,,,
2025/2026,semestre2,NUS,02,OBSTRPATH,ISU00054,,,
2025/2026,semestre2,NUS,02,OBSTRPATH,ISU00055,,,
2025/2026,semestre2,NUS,02,TECHNINFC,ISU00054,,,
2025/2026,semestre2,NUS,02,TECHNINFC,ISU00055,,,
2025/2026,semestre2,NUS,02,TECINFCO2,ISU00054,,,
2025/2026,semestre2,NUS,02,TECINFCO2,ISU00055,,,
2025/2026,semestre2,SFM,01,ACCPRESOM,ISU00142,,,
2025/2026,semestre2,SFM,01,ACTIVITES,ISU00142,,,
2025/2026,semestre2,SFM,01,ANATPHYS2,ISU00142,,,
2025/2026,semestre2,SFM,01,BIOCHICLI1,ISU00142,,,
2025/2026,semestre2,SFM,01,COMDEVPT,ISU00142,,,
2025/2026,semestre2,SFM,01,DEMARSOIN,ISU00142,,,
2025/2026,semestre2,SFM,01,DROIHUMAI,ISU00142,,,
2025/2026,semestre2,SFM,01,EDUVIEFAM,ISU00142,,,
2025/2026,semestre2,SFM,01,GENRE,ISU00142,,,
2025/2026,semestre2,SFM,01,GROSSESSE,ISU00142,,,
2025/2026,semestre2,SFM,01,HYGASSAIN,ISU00142,,,
2025/2026,semestre2,SFM,01,PARASITOL,ISU00142,,,
2025/2026,semestre2,SFM,01,PHARSPECI,ISU00142,,,
2025/2026,semestre2,SFM,01,SECOURISM,ISU00142,,,
2025/2026,semestre2,SFM,01,SEMIOGEN,ISU00142,,,
2025/2026,semestre2,SFM,01,SOINSANNE,ISU00142,,,
2025/2026,semestre2,SFM,01,SOINSPOPA,ISU00142,,,
2025/2026,semestre2,SFM,01,SOISANPRI,ISU00142,,,
2025/2026,semestre2,SFM,01,SUIVPRENA,ISU00142,,,
2025/2026,semestre2,SFM,01,TECHLABOR,ISU00142,,,
2025/2026,semestre2,SFM,01,URGENOBST,ISU00142,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00086,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00089,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00092,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00114,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00129,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00130,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00132,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00140,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00144,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00148,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00157,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00158,,,
2025/2026,semestre2,SIN,01,ANATPHYS2,ISU00161,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00086,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00089,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00092,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00114,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00129,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00130,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00132,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00140,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00144,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00148,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00157,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00158,,,
2025/2026,semestre2,SIN,01,ANGLAIS,ISU00161,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00086,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00089,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00092,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00114,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00129,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00130,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00132,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00140,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00144,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00148,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00157,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00158,,,
2025/2026,semestre2,SIN,01,ANGLAMEDI,ISU00161,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00086,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00089,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00092,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00114,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00129,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00130,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00132,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00140,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00144,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00148,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00157,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00158,,,
2025/2026,semestre2,SIN,01,BIOLOGCEL,ISU00161,,,
2025/2026,semestre2,SIN,01,CYCLDEVIE,ISU00086,,,
2025/2026,semestre2,SIN,01,CYCLDEVIE,ISU00089,,,
2025/2026,semestre2,SIN,01,CYCLDEVIE,ISU00092,,,
2025/2026,semestre2,SIN,01,CYCLDEVIE,ISU00114,,,
