annee,codsem,codfil,codniv,typjour,heure,codpro,codmat
2025/2026,S011225-071225,CGE,01,Vendredi,14,CHBRUKO,INFORGEN1
2025/2026,S011225-071225,CGE,01,Vendredi,15,CHBRUKO,INFORGEN1
2025/2026,S011225-071225,CGE,01,Vendredi,16,CHBRUKO,INFORGEN1
2025/2026,S011225-071225,CHS,01,Jeudi,08,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Jeudi,09,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Jeudi,10,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Jeudi,11,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Jeudi,13,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Jeudi,14,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Jeudi,15,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Jeudi,16,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Lundi,08,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Lundi,09,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Lundi,10,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Lundi,11,CHBRUKO,TECHNINFC
2025/2026,S011225-071225,CHS,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Mercredi,08,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,09,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,10,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,11,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,13,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,14,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,15,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Mercredi,16,HEMEVOGBI,MATMETALL
2025/2026,S011225-071225,CHS,01,Samedi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Samedi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Samedi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Samedi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,CHS,01,Samedi,13,KUFOTSO,STATIQUE
2025/2026,S011225-071225,CHS,01,Samedi,14,KUFOTSO,STATIQUE
2025/2026,S011225-071225,CHS,01,Samedi,15,KUFOTSO,STATIQUE
2025/2026,S011225-071225,CHS,01,Samedi,16,KUFOTSO,STATIQUE
2025/2026,S011225-071225,CHS,01,Vendredi,08,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Vendredi,09,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Vendredi,10,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CHS,01,Vendredi,11,FRLENOU,DESSIBASE
2025/2026,S011225-071225,CMP,03,Jeudi,08,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Jeudi,09,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Jeudi,10,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Jeudi,11,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Jeudi,13,ACLADJOU,MECMILCON
2025/2026,S011225-071225,CMP,03,Jeudi,14,ACLADJOU,MECMILCON
2025/2026,S011225-071225,CMP,03,Jeudi,15,ACLADJOU,MECMILCON
2025/2026,S011225-071225,CMP,03,Jeudi,16,ACLADJOU,MECMILCON
2025/2026,S011225-071225,CMP,03,Lundi,08,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,09,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,10,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,11,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,13,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,14,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,15,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Lundi,16,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,CMP,03,Mercredi,08,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,CMP,03,Mercredi,09,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,CMP,03,Mercredi,10,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,CMP,03,Mercredi,11,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,GTO,01,Jeudi,13,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Jeudi,14,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Jeudi,15,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Jeudi,16,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Lundi,08,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Lundi,09,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Lundi,10,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Lundi,11,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,GTO,01,Lundi,13,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Lundi,14,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Lundi,15,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Lundi,16,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Mardi,13,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Mardi,14,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Mardi,15,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Mardi,16,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Mercredi,08,KUFOTSO,TECHTOPO1
2025/2026,S011225-071225,GTO,01,Mercredi,09,KUFOTSO,TECHTOPO1
2025/2026,S011225-071225,GTO,01,Mercredi,10,KUFOTSO,TECHTOPO1
2025/2026,S011225-071225,GTO,01,Mercredi,11,KUFOTSO,TECHTOPO1
2025/2026,S011225-071225,GTO,01,Samedi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Samedi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Samedi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Samedi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,GTO,01,Samedi,13,RODOULIWE,CALTOPME1
2025/2026,S011225-071225,GTO,01,Samedi,14,RODOULIWE,CALTOPME1
2025/2026,S011225-071225,GTO,01,Samedi,15,RODOULIWE,CALTOPME1
2025/2026,S011225-071225,GTO,01,Samedi,16,RODOULIWE,CALTOPME1
2025/2026,S011225-071225,GTO,01,Vendredi,08,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Vendredi,09,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Vendredi,10,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,GTO,01,Vendredi,11,NAMBALIDAM,GEOINGTOP
2025/2026,S011225-071225,HNDET,01,Jeudi,08,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Jeudi,09,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Jeudi,10,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Jeudi,11,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Jeudi,13,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Jeudi,14,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Jeudi,15,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Jeudi,16,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Lundi,13,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Lundi,14,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Lundi,15,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Lundi,16,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Mardi,13,GAKOM,ELECTRONA1
2025/2026,S011225-071225,HNDET,01,Mardi,14,GAKOM,ELECTRONA1
2025/2026,S011225-071225,HNDET,01,Mardi,15,GAKOM,ELECTRONA1
2025/2026,S011225-071225,HNDET,01,Mardi,16,GAKOM,ELECTRONA1
2025/2026,S011225-071225,HNDET,01,Mercredi,13,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Mercredi,14,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Mercredi,15,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Mercredi,16,GAKOM,CONSTDESI
2025/2026,S011225-071225,HNDET,01,Samedi,08,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Samedi,09,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Samedi,10,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Samedi,11,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,HNDET,01,Samedi,13,YVFOTSO,BASELECIR
2025/2026,S011225-071225,HNDET,01,Samedi,14,YVFOTSO,BASELECIR
2025/2026,S011225-071225,HNDET,01,Samedi,15,YVFOTSO,BASELECIR
2025/2026,S011225-071225,HNDET,01,Samedi,16,YVFOTSO,BASELECIR
2025/2026,S011225-071225,HNDET,01,Vendredi,13,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Vendredi,14,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Vendredi,15,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,01,Vendredi,16,YVFOTSO,CHEMISTRY
2025/2026,S011225-071225,HNDET,02,Jeudi,08,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Jeudi,09,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Jeudi,10,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Jeudi,11,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Jeudi,13,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Jeudi,14,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Jeudi,15,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Jeudi,16,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mardi,08,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mardi,09,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mardi,10,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mardi,11,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mardi,13,HANGOMSI,CMPSCIENS
2025/2026,S011225-071225,HNDET,02,Mardi,14,HANGOMSI,CMPSCIENS
2025/2026,S011225-071225,HNDET,02,Mardi,15,HANGOMSI,CMPSCIENS
2025/2026,S011225-071225,HNDET,02,Mardi,16,HANGOMSI,CMPSCIENS
2025/2026,S011225-071225,HNDET,02,Mercredi,08,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Mercredi,09,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Mercredi,10,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Mercredi,11,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Mercredi,13,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mercredi,14,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mercredi,15,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Mercredi,16,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,08,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,09,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,10,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,11,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,13,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,14,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,15,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Samedi,16,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Vendredi,08,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Vendredi,09,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Vendredi,10,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Vendredi,11,YVFOTSO,ELECTRONA3
2025/2026,S011225-071225,HNDET,02,Vendredi,13,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Vendredi,14,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Vendredi,15,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,HNDET,02,Vendredi,16,HANGOMSI,TECPROTRA
2025/2026,S011225-071225,IGL,01,Jeudi,08,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Jeudi,09,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Jeudi,10,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Jeudi,11,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Jeudi,13,CHBRUKO,INFORMAT1
2025/2026,S011225-071225,IGL,01,Jeudi,14,CHBRUKO,INFORMAT1
2025/2026,S011225-071225,IGL,01,Jeudi,15,CHBRUKO,INFORMAT1
2025/2026,S011225-071225,IGL,01,Jeudi,16,CHBRUKO,INFORMAT1
2025/2026,S011225-071225,IGL,01,Lundi,08,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,IGL,01,Lundi,09,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,IGL,01,Lundi,10,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,IGL,01,Lundi,11,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,IGL,01,Lundi,13,BIWALVEDE,OUTBUREAU
2025/2026,S011225-071225,IGL,01,Lundi,14,BIWALVEDE,OUTBUREAU
2025/2026,S011225-071225,IGL,01,Lundi,15,BIWALVEDE,OUTBUREAU
2025/2026,S011225-071225,IGL,01,Lundi,16,BIWALVEDE,OUTBUREAU
2025/2026,S011225-071225,IGL,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Mercredi,08,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,09,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,10,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,11,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,13,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,14,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,15,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Mercredi,16,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Samedi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Samedi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Samedi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Samedi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,IGL,01,Vendredi,08,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,09,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,10,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,11,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,13,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,14,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,15,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,01,Vendredi,16,HSBIBOUM,INTSYSINF
2025/2026,S011225-071225,IGL,03,Jeudi,08,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Jeudi,09,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Jeudi,10,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Jeudi,11,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,08,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,09,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,10,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,11,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,13,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,14,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,15,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Lundi,16,JUMALAVAYE,EQUADIFFE
2025/2026,S011225-071225,IGL,03,Mercredi,08,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,IGL,03,Mercredi,09,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,IGL,03,Mercredi,10,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,IGL,03,Mercredi,11,KOWELVEDE,TECHNICOM
2025/2026,S011225-071225,IGL,03,Vendredi,13,BIWALVEDE,CONGENSYS
2025/2026,S011225-071225,IGL,03,Vendredi,14,BIWALVEDE,CONGENSYS
2025/2026,S011225-071225,IGL,03,Vendredi,15,BIWALVEDE,CONGENSYS
2025/2026,S011225-071225,IGL,03,Vendredi,16,BIWALVEDE,CONGENSYS
2025/2026,S011225-071225,ISA,01,Jeudi,08,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Jeudi,09,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Jeudi,10,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Jeudi,11,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Jeudi,13,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Jeudi,14,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Jeudi,15,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Jeudi,16,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Lundi,08,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Lundi,09,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Lundi,10,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Lundi,11,ADMINISTR,TECINFCOM
2025/2026,S011225-071225,ISA,01,Lundi,13,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Lundi,14,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Lundi,15,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Lundi,16,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Mardi,13,GATCHAKOUTIO,INSRESTUY
2025/2026,S011225-071225,ISA,01,Mardi,14,GATCHAKOUTIO,INSRESTUY
2025/2026,S011225-071225,ISA,01,Mardi,15,GATCHAKOUTIO,INSRESTUY
2025/2026,S011225-071225,ISA,01,Mardi,16,GATCHAKOUTIO,INSRESTUY
2025/2026,S011225-071225,ISA,01,Mercredi,08,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,09,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,10,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,11,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,13,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,14,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,15,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Mercredi,16,JOSANGONE,STADYNFLU
2025/2026,S011225-071225,ISA,01,Samedi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Samedi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Samedi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Samedi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,ISA,01,Samedi,13,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Samedi,14,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Samedi,15,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Samedi,16,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Vendredi,08,GAINDINIBOLE,HYDRAULIQ
2025/2026,S011225-071225,ISA,01,Vendredi,09,GAINDINIBOLE,HYDRAULIQ
2025/2026,S011225-071225,ISA,01,Vendredi,10,GAINDINIBOLE,HYDRAULIQ
2025/2026,S011225-071225,ISA,01,Vendredi,11,GAINDINIBOLE,HYDRAULIQ
2025/2026,S011225-071225,ISA,01,Vendredi,13,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Vendredi,14,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Vendredi,15,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,ISA,01,Vendredi,16,GAINDINIBOLE,THERMODIN
2025/2026,S011225-071225,LTM,01,Jeudi,13,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Jeudi,14,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Jeudi,15,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Jeudi,16,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Lundi,08,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Lundi,09,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Lundi,10,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Lundi,11,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Lundi,13,AUTCHENTE,INTLOGMAN
2025/2026,S011225-071225,LTM,01,Lundi,14,AUTCHENTE,INTLOGMAN
2025/2026,S011225-071225,LTM,01,Lundi,15,AUTCHENTE,INTLOGMAN
2025/2026,S011225-071225,LTM,01,Lundi,16,AUTCHENTE,INTLOGMAN
2025/2026,S011225-071225,LTM,01,Mercredi,08,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Mercredi,09,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Mercredi,10,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Mercredi,11,RONGAHA,STATSTIC2
2025/2026,S011225-071225,LTM,01,Samedi,08,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Samedi,09,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Samedi,10,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,LTM,01,Samedi,11,NCMICHAEL,ENGLISH
2025/2026,S011225-071225,MEB,01,Jeudi,08,ADMINISTR,DESSINSTY
2025/2026,S011225-071225,MEB,01,Jeudi,09,ADMINISTR,DESSINSTY
2025/2026,S011225-071225,MEB,01,Jeudi,10,ADMINISTR,DESSINSTY
2025/2026,S011225-071225,MEB,01,Jeudi,11,ADMINISTR,DESSINSTY
2025/2026,S011225-071225,MEB,01,Jeudi,13,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Jeudi,14,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Jeudi,15,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Jeudi,16,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Lundi,08,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Lundi,09,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Lundi,10,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Lundi,11,CHBRUKO,TECINFCOM
2025/2026,S011225-071225,MEB,01,Lundi,13,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Lundi,14,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Lundi,15,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Lundi,16,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,MEB,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,MEB,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,MEB,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S011225-071225,MEB,01,Mardi,13,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Mardi,14,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Mardi,15,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Mardi,16,FOTCHATCIM,BOTANANAT
2025/2026,S011225-071225,MEB,01,Mercredi,08,FOTCHATCIM,BOTANANAT
